DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,L_MEASURE:Measure,L_POSITION:Balance sheet position,L_INSTR:Type of instruments,L_DENOM:Currency denomination,L_CURR_TYPE:Currency type of reporting country,L_PARENT_CTY:Parent country,L_REP_BANK_TYPE:Type of reporting institutions,L_REP_CTY:Reporting country,L_CP_SECTOR:Counterparty sector,L_CP_COUNTRY:Counterparty country,L_POS_TYPE:Position type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1998,F:Free,,A:Normal value,528.223
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1998,F:Free,,A:Normal value,-147.864
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1998,F:Free,,A:Normal value,-72.643
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1998,F:Free,,A:Normal value,-2622.549
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1999,F:Free,,A:Normal value,13.955
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1999,F:Free,,A:Normal value,-5.717
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1999,F:Free,,A:Normal value,240.195
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1999,F:Free,,A:Normal value,150.097
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2000,F:Free,,A:Normal value,-75.463
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2000,F:Free,,A:Normal value,-150.412
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2000,F:Free,,A:Normal value,36.673
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2000,F:Free,,A:Normal value,145.252
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2001,F:Free,,A:Normal value,-79.634
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2001,F:Free,,A:Normal value,-158.945
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2001,F:Free,,A:Normal value,-1545.97
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2001,F:Free,,A:Normal value,192.978
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2002,F:Free,,A:Normal value,475.148
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2002,F:Free,,A:Normal value,2963.087
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2002,F:Free,,A:Normal value,140.754
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2002,F:Free,,A:Normal value,-9183.669
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2003,F:Free,,A:Normal value,124.233
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2003,F:Free,,A:Normal value,28.004
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2003,F:Free,,A:Normal value,-60.932
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2003,F:Free,,A:Normal value,39.191
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2004,F:Free,,A:Normal value,-5.346
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2004,F:Free,,A:Normal value,-27.43
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2004,F:Free,,A:Normal value,-85.137
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2004,F:Free,,A:Normal value,-41.006
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2005,F:Free,,A:Normal value,-7.749
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2005,F:Free,,A:Normal value,355.018
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2005,F:Free,,A:Normal value,-61.473
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2005,F:Free,,A:Normal value,60.223
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2006,F:Free,,A:Normal value,243.315
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2006,F:Free,,A:Normal value,-196.814
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2006,F:Free,,A:Normal value,90.304
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2006,F:Free,,A:Normal value,249.684
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2007,F:Free,,A:Normal value,-98.169
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2007,F:Free,,A:Normal value,2907.63
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2007,F:Free,,A:Normal value,10401.532
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2007,F:Free,,A:Normal value,-6150.695
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2008,F:Free,,A:Normal value,-219.675
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.A.LU.A.5A.I.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),LU:Luxembourg,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2008,F:Free,,A:Normal value,-647.024
